"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.706533614E0,-1.832306385E-3,-3.679037094E-2,2.884864807E-3
2.726699152E0,-6.246221066E-2,-4.812765121E-2,7.444381714E-3
2.746701306E0,-2.999722958E-3,-4.467034340E-2,1.873493195E-2
2.766789075E0,4.987835884E-3,-2.979922295E-2,5.917549133E-3
2.786904460E0,2.238023281E-2,-1.432156563E-2,-2.595043182E-2
2.806987114E0,-2.396827936E-2,-3.352642059E-3,1.098928452E-1
2.827069306E0,-1.498997211E-3,1.732289791E-2,-4.891204834E-2
2.847189498E0,6.330549717E-3,8.536934853E-3,-9.235286713E-2
2.867251460E0,4.969298840E-3,-3.030407429E-2,7.571506500E-2
2.887317690E0,2.723503113E-2,-5.577731133E-2,2.557563782E-2
2.907438498E0,-2.520501614E-3,-9.328126907E-4,1.038551331E-3
2.927519075E0,-1.098334789E-2,2.756810188E-2,4.173469543E-2
2.947614344E0,-6.174087524E-3,-5.538940430E-3,3.476905823E-2
2.967692113E0,-3.174406290E-2,-2.773046494E-2,-1.079177856E-2
2.987775767E0,-2.154147625E-2,-4.050695896E-2,3.699588776E-2
3.007878498E0,-2.774608135E-2,-2.834200859E-2,4.146194458E-2
3.027950344E0,-9.539723396E-4,-5.176770687E-2,5.029869080E-2
3.048071537E0,1.453042030E-3,-4.073107243E-2,6.122875214E-2
3.068132690E0,1.234591007E-3,-1.756107807E-2,-1.686477661E-2
3.088271036E0,-1.581484079E-2,1.706624031E-2,7.030582428E-2
3.108392844E0,2.159804106E-2,1.750886440E-2,4.081726074E-3
3.128412306E0,2.513945103E-3,8.093547821E-2,-5.723953247E-3
3.148504921E0,-5.149769783E-2,5.443525314E-2,1.477127075E-1
3.168582113E0,5.384504795E-3,3.171539307E-2,-2.225666046E-1
3.188695229E0,-1.796233654E-2,-4.759550095E-2,1.432228088E-1
3.208773152E0,-3.455173969E-2,-4.104435444E-2,-2.834415436E-2
3.228988306E0,-6.691557169E-2,-1.548409462E-2,-2.223300934E-2
3.248970652E0,-6.287157536E-2,2.288734913E-2,7.493591309E-2
3.269110959E0,-3.117841482E-2,2.372503281E-2,5.838012695E-2
3.289158806E0,8.200824261E-3,3.374040127E-2,5.232810974E-3
3.309241421E0,-3.777676821E-2,1.364243031E-2,3.677558899E-2
3.329303575E0,3.362870216E-2,-1.991856098E-2,-2.248001099E-2
3.349395998E0,-1.171362400E-2,1.397681236E-2,-3.180027008E-2
3.369482729E0,1.071828604E-2,2.996444702E-3,4.045581818E-2
3.389581613E0,1.060658693E-2,-1.705467701E-2,-4.575729370E-3
3.409677882E0,1.271784306E-2,-2.383172512E-2,2.724933624E-2
3.429745844E0,2.921676636E-2,-3.977119923E-2,-5.576229095E-2
3.449851229E0,-2.363556623E-2,-2.412140369E-2,1.002740860E-1
3.469936152E0,7.816374302E-3,-2.328991890E-3,-1.440382004E-1
3.490030767E0,6.226068735E-2,-1.088678837E-2,5.069255829E-2
3.510142421E0,-5.062818527E-2,-5.278146267E-2,9.224987030E-2
3.530228075E0,-2.029824257E-2,-4.112601280E-2,-1.829910278E-2
3.550346844E0,-1.047170162E-2,3.260016441E-3,4.520702362E-2
3.570435844E0,1.453310251E-2,1.632034779E-2,-2.790927887E-2
3.590520575E0,-1.289880276E-2,4.493355751E-3,3.288841248E-2
3.610629959E0,-1.570945978E-2,4.752159119E-3,4.570388794E-2
3.630672344E0,3.125488758E-3,1.203429699E-2,1.061725616E-2
3.650771344E0,-9.536445141E-3,4.321813583E-3,1.387119293E-2
3.670871728E0,1.288074255E-2,-2.859711647E-2,-2.820396423E-2
3.690964690E0,-2.281785011E-3,-3.927505016E-2,-4.871463776E-2
3.711158536E0,-1.361095905E-2,-4.197657108E-2,5.553340912E-2
3.731175767E0,-1.615840197E-2,-5.613911152E-2,3.264999390E-2
3.751228151E0,1.737594604E-3,2.372443676E-2,-5.590248108E-2
3.771295421E0,-4.195928574E-3,4.806554317E-2,1.577692032E-1
3.791489036E0,6.107836962E-2,4.815602303E-2,-2.171773911E-1
3.811511382E0,2.380859852E-2,-2.250564098E-2,2.823362350E-1
3.831613767E0,4.868239164E-2,-4.421412945E-2,-1.052103043E-1
3.851742228E0,-3.936845064E-2,-3.159928322E-2,-6.946086884E-2
3.871771497E0,-2.377343178E-2,-9.404301643E-3,1.112184525E-1
3.891839844E0,3.121203184E-2,1.937222481E-2,1.260652542E-1
3.911974267E0,7.518053055E-3,5.992555618E-2,4.186630249E-4
3.932032228E0,-3.114622831E-2,7.110798359E-2,-2.403545380E-2
3.952114613E0,-3.530216217E-2,-8.151531219E-4,2.482509613E-2
3.972210844E0,1.171290874E-2,-2.521383762E-2,-3.900241852E-2
3.992309074E0,3.242254257E-2,-3.367066383E-2,3.590011597E-2
4.012397574E0,5.880892277E-2,-1.685130596E-2,2.235603333E-2
4.032488113E0,7.346391678E-3,-4.199755192E-2,2.106761932E-2
4.052576767E0,1.373684406E-2,-1.273250580E-2,-4.255294800E-2
4.072648767E0,-1.011610031E-2,-2.338659763E-2,1.496324539E-1
4.092777074E0,2.265423536E-2,7.824659348E-3,-6.602287292E-2
4.112875420E0,8.990168571E-4,4.242777824E-3,1.998806000E-2
4.132921805E0,-2.216839790E-2,-1.856076717E-2,3.944396973E-2
4.153030074E0,3.664809465E-2,-4.073977470E-3,3.667259216E-2
4.173103920E0,1.026988029E-2,1.296794415E-2,1.222038269E-1
4.193264997E0,5.046248436E-3,3.480243683E-2,2.324008942E-2
4.213346574E0,2.181959152E-2,-2.842664719E-3,7.059383392E-2
4.233395382E0,2.246522903E-2,-1.783394814E-2,-3.264045715E-2
4.253477113E0,3.444069624E-2,-3.297805786E-3,2.958583832E-2
4.273592574E0,1.367872953E-2,2.374458313E-2,1.278791428E-1
4.293688459E0,1.444035769E-2,-2.450716496E-2,1.795673370E-2
4.313753728E0,1.588481665E-2,-3.336119652E-2,4.675483704E-2
4.333848651E0,2.630352974E-3,-3.138041496E-2,1.073551178E-2
4.353939228E0,-2.910161018E-2,2.393078804E-2,-4.702949524E-2
4.374024805E0,-1.895600557E-2,4.722976685E-2,1.085414886E-1
4.394131651E0,-4.254460335E-3,2.437663078E-2,-2.580738068E-2
4.414377228E0,-1.698392630E-2,5.287671089E-2,5.255985260E-2
4.434402574E0,-2.197468281E-2,3.047966957E-2,-1.102132797E-1
4.454403305E0,2.223223448E-2,9.241104126E-4,6.025600433E-2
4.474464959E0,1.873451471E-2,-1.114567518E-1,7.081890106E-2
4.494733612E0,6.424248219E-3,-7.465314865E-2,-7.072544098E-2
4.514721766E0,-2.554345131E-2,-9.061133862E-2,3.752040863E-2
4.534745728E0,3.036981821E-2,-3.702056408E-2,1.527490616E-1
4.554834997E0,6.993401051E-2,5.800127983E-3,3.663349152E-2
4.575415305E0,4.550111294E-2,8.916938305E-2,-6.296253204E-2
4.595018689E0,-1.013863087E-2,9.309124947E-2,1.582145691E-2
4.615098997E0,-6.654918194E-3,4.556858540E-2,7.635688782E-2
4.635186151E0,-2.888154984E-2,-3.705978394E-3,-2.130031586E-2
4.655269420E0,1.792997122E-2,-3.364443779E-3,-6.517410278E-3
4.675424228E0,-9.842991829E-3,-1.138794422E-2,3.236389160E-2
4.695483766E0,-4.031479359E-3,-1.248586178E-2,3.532218933E-2
4.715632074E0,2.197569609E-2,-2.181518078E-2,5.964756012E-2
4.735644958E0,3.382325172E-3,6.662368774E-3,-7.120132446E-3
4.755711881E0,2.703297138E-2,-5.460977554E-4,-5.910587311E-2
4.775809074E0,-8.082598448E-3,-3.847432137E-2,6.210517883E-2
4.795908843E0,6.392896175E-4,-4.081797600E-2,8.136749268E-3
4.816016766E0,-8.607268333E-3,-2.604389191E-2,4.697608948E-2
4.836106881E0,9.967714548E-3,2.830600739E-2,3.777885437E-2
4.856178997E0,-1.798629761E-3,5.132377148E-2,3.101634979E-2
4.876379535E0,1.087725163E-2,5.426418781E-2,-1.623153687E-2
4.896360651E0,-1.881045103E-2,2.682459354E-2,3.269386292E-2
4.916553074E0,8.832424879E-3,1.295638084E-2,1.236915588E-2
4.936536766E0,-1.140156388E-2,-5.807638168E-3,1.598644257E-2
4.956605689E0,3.290176392E-5,-3.140723705E-2,3.164577484E-2
4.976718574E0,-1.008123159E-2,-4.002833366E-2,1.142597198E-2
4.996816189E0,3.260076046E-3,-1.122665405E-2,1.743507385E-2
5.016911420E0,2.420246601E-4,3.013610840E-4,3.299427032E-2
5.036998458E0,1.396489143E-2,6.734013557E-3,-6.533622742E-3
5.057069074E0,-6.053537130E-3,5.820512772E-3,-2.981185913E-3
5.077260535E0,2.463757992E-4,5.761265755E-3,5.458831787E-3
5.097252150E0,2.373585105E-2,8.995771408E-3,3.317260742E-2
5.117346227E0,-7.579922676E-3,-1.330530643E-2,-4.196166992E-2
5.137433150E0,-2.970224619E-2,1.286864281E-4,2.652645111E-2
5.157532997E0,4.006683826E-2,-3.311336040E-3,1.357545853E-1
5.177649343E0,9.836128354E-2,-3.435951471E-2,-3.305053711E-2
5.197730343E0,6.601789594E-2,4.611408710E-2,-3.685092926E-2
5.217787266E0,2.141889930E-2,7.613784075E-2,-9.061050415E-2
5.237894727E0,2.547922730E-2,6.563836336E-2,8.598709106E-2
5.257959650E0,-4.936245084E-2,-8.751755953E-2,1.217575073E-1
5.278097112E0,-1.820719242E-2,-8.778423071E-2,-2.242374420E-1
5.298194843E0,4.628658295E-3,-6.546008587E-2,6.002998352E-2
5.318258535E0,-2.273410559E-3,-2.652937174E-2,2.245359421E-1
5.338356766E0,5.023330450E-3,4.654908180E-2,3.607845306E-2
5.358421266E0,3.439500928E-2,1.158404946E-1,-1.356897354E-1
5.378632766E0,-7.381737232E-4,1.140321493E-1,-4.775238037E-2
5.398623804E0,-1.986637712E-2,5.226838589E-2,5.294609070E-2
5.418691304E0,-1.330104470E-2,-2.303129435E-2,4.116249084E-2
5.438826958E0,-2.696990967E-2,-8.112937212E-2,1.958656311E-2
5.458918227E0,-3.960877657E-3,-8.787423372E-2,3.155899048E-2
5.478983458E0,2.543732524E-2,-4.255372286E-2,4.084014893E-2
5.499072381E0,-1.954978704E-2,2.207577229E-3,8.576965332E-2
5.519154150E0,1.723104715E-2,4.064810276E-2,-5.981445312E-3
5.539331458E0,4.280591011E-2,7.401132584E-2,-1.932811737E-1
5.559345535E0,-1.546210051E-2,1.427197456E-2,8.951473236E-2
5.579429035E0,1.748812199E-2,-1.317816973E-2,6.326675415E-2
5.599497996E0,2.080789208E-2,-2.127617598E-2,4.137420654E-2
5.619708381E0,1.112151146E-2,-6.582379341E-3,2.173805237E-2
5.639670612E0,2.161255479E-2,2.823060751E-2,-9.741783142E-3
5.659780381E0,1.436114311E-3,3.868520260E-2,-1.469993591E-2
5.679974727E0,3.043025732E-3,1.329565048E-2,1.886844635E-2
5.699964573E0,-1.438838243E-2,-1.689898968E-2,3.328704834E-2
5.720119035E0,1.825839281E-3,-2.497339249E-2,6.852149963E-3
5.740156150E0,1.745104790E-2,-1.954752207E-2,1.623535156E-2
5.760211342E0,2.758589387E-2,-3.309679031E-2,-5.517005920E-3
5.780306111E0,1.722073555E-2,-1.538109779E-2,8.695602417E-3
5.800390188E0,-1.427176595E-2,2.641266584E-2,-3.399848938E-3
5.820474727E0,-2.678513527E-3,6.276011467E-3,1.805114746E-2
5.840567842E0,6.113946438E-3,1.657378674E-2,1.309108734E-2
5.860719265E0,2.927470207E-2,9.863138199E-3,1.050472260E-2
5.880751688E0,9.519219398E-3,-2.908408642E-3,-2.310466766E-2
5.900840534E0,-2.661526203E-2,-2.388077974E-2,5.833911896E-2
5.920978496E0,2.684754133E-2,-1.679974794E-2,1.325807571E-1
5.941024496E0,1.507917047E-2,3.410118818E-2,-1.096668243E-1
5.961184188E0,7.125526667E-3,5.825185776E-2,-2.129364014E-2
5.981203765E0,-2.348726988E-2,1.929026842E-2,-7.360076904E-2
6.001301919E0,3.990370035E-2,-2.745687962E-3,1.042690277E-1
6.021378765E0,3.109365702E-2,-1.045743823E-1,1.839017868E-1
6.041462688E0,-2.715629339E-2,-4.533934593E-2,-2.044305801E-1
6.061600650E0,1.365602016E-2,-8.875429630E-3,4.471015930E-2
6.081645227E0,1.646229625E-2,2.259916067E-2,2.388896942E-1
6.101744573E0,1.263731718E-2,8.164536953E-2,-5.941390991E-3
6.121820265E0,3.518915176E-2,1.254853010E-1,-1.787176132E-1
6.141916842E0,7.353276014E-3,1.192313433E-1,-2.009201050E-2
6.162025304E0,-2.424311638E-2,3.078335524E-2,6.999301910E-2
6.182110342E0,-8.459877968E-2,-1.881062984E-3,1.630496979E-2
6.202207419E0,-8.230662346E-2,-5.226093531E-2,-2.076816559E-2
6.222295996E0,-6.001263857E-2,-7.467621565E-2,-2.443790436E-2
6.242376034E0,2.432882786E-3,-3.663390875E-2,-2.327156067E-2
6.262525957E0,6.287905574E-2,-6.026864052E-3,5.691051483E-2
6.282651803E0,2.012798190E-2,4.233753681E-2,2.683258057E-2
6.302715650E0,5.172929168E-2,4.192471504E-2,-1.443443298E-1
6.322759265E0,2.048844099E-2,6.287336349E-3,1.799011230E-2
6.342871573E0,2.241477370E-2,-2.909541130E-3,6.567001343E-2
6.362925419E0,2.202695608E-2,-1.425921917E-3,4.144096375E-2
6.383012919E0,-5.780756474E-4,-5.939841270E-3,2.428150177E-2
6.403093380E0,-2.011454105E-2,8.221745491E-3,1.431941986E-2
6.423185265E0,-2.550977468E-2,1.027631760E-2,-3.154754639E-2
6.443270880E0,-5.093663931E-3,5.906462669E-3,1.604843140E-2
6.463370996E0,5.667477846E-3,-9.667038918E-3,2.305793762E-2
6.483471188E0,4.127383232E-3,-1.863396168E-2,-1.307010651E-2
6.503557726E0,-5.910217762E-3,-2.533721924E-2,1.312255859E-2
6.523636457E0,7.033646107E-3,-2.277302742E-2,3.687477112E-2
6.543846188E0,8.268564939E-3,5.622744560E-3,-5.430793762E-2
6.563837957E0,8.089840412E-4,1.508641243E-2,1.770114899E-2
6.583911303E0,8.428394794E-3,-2.058804035E-2,-1.761913300E-2
6.603992457E0,-2.106720209E-2,-1.880705357E-2,-2.192687988E-2
6.624084765E0,-2.284038067E-2,-1.851892471E-2,9.371185303E-2
6.644252149E0,2.346509695E-2,-3.196394444E-2,8.469486237E-2
6.664310188E0,-2.875041962E-2,-8.582234383E-3,-6.617927551E-2
6.684359111E0,-1.932173967E-2,1.707422733E-2,2.518558502E-2
6.704443072E0,3.174859285E-2,1.724326611E-2,-8.914566040E-2
6.724533726E0,3.827494383E-2,-3.899729252E-2,1.755075455E-1
6.744626226E0,1.867413521E-2,-7.394254208E-2,-3.698253632E-2
6.764717303E0,-2.422839403E-2,-5.009329319E-2,-6.551837921E-2
6.784797303E0,-3.000080585E-2,1.031875610E-2,6.429767609E-2
6.804950342E0,-1.943361759E-2,3.572952747E-2,1.123704910E-1
6.824980918E0,1.530587673E-3,8.744907379E-2,-4.621315002E-2
6.845054495E0,-1.176118851E-2,7.122051716E-2,-2.969169617E-2
6.865194034E0,-3.847348690E-2,-2.420592308E-2,4.060649872E-2
6.885240149E0,-1.485848427E-2,-3.922843933E-2,2.940082550E-2
6.905330226E0,1.485806704E-2,-6.587159634E-2,3.494262695E-3
6.925424034E0,1.572614908E-2,-3.062272072E-2,-3.802299500E-3
6.945549803E0,2.398604155E-2,-1.962387562E-2,2.719402313E-2
6.965606534E0,3.714215755E-2,-2.488303185E-2,-4.465484619E-2
6.985699611E0,-1.397722960E-2,9.988307953E-3,7.259464264E-2
7.005800072E0,1.879280806E-2,7.637739182E-3,-5.910968781E-2
7.025891918E0,1.555407047E-2,-6.209135056E-3,-8.005046844E-2
7.046022841E0,-2.679437399E-2,-1.845288277E-2,8.893489838E-2
7.066081841E0,1.158773899E-2,-4.402756691E-2,4.222393036E-2
7.086153495E0,-1.690208912E-3,-8.812069893E-3,2.595233917E-2
7.106231303E0,5.001544952E-3,9.934544563E-3,-1.412963867E-2
7.126336111E0,-3.280520439E-3,2.248084545E-2,3.947925568E-2
7.146434803E0,2.026796341E-3,-3.232598305E-3,4.494667053E-3
7.166524380E0,-1.710283756E-2,3.243803978E-3,3.871154785E-2
7.186664687E0,7.350093126E-2,-3.223693371E-2,-4.699611664E-2
7.206703649E0,5.608642101E-2,-5.711531639E-2,2.789306641E-2
7.226780034E0,5.753564835E-2,-4.823482037E-2,2.382564545E-2
7.246895034E0,4.914414883E-2,-3.135657310E-2,7.513999939E-3
