"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.969548390E-1,2.094203234E-2,-5.221831799E-2,1.075553894E-1
5.070255830E-1,-8.997738361E-3,-4.805314541E-2,4.438495636E-2
5.170658100E-1,3.030967712E-2,-3.726172447E-2,8.646965027E-2
5.271060380E-1,2.725437284E-3,-1.028525829E-2,8.058166504E-2
5.371462640E-1,2.257238328E-2,-7.340550423E-3,5.552101135E-2
5.471864910E-1,-5.463466048E-3,1.444697380E-2,1.261835098E-1
5.572267180E-1,5.153028667E-2,4.061543941E-2,-4.350662231E-3
5.672974620E-1,8.654683828E-3,6.806099415E-2,1.331062317E-1
5.773376890E-1,-1.105522364E-1,-3.061401844E-2,7.001686096E-2
5.873779160E-1,-9.348958731E-3,-2.439188957E-2,1.216897964E-1
5.974181430E-1,3.444708884E-2,3.928267956E-2,-7.562828064E-2
6.074583700E-1,2.835519612E-2,-2.481460571E-2,-1.122388840E-1
6.174985970E-1,-1.423797011E-2,-2.894973755E-2,-4.067897797E-2
6.275388230E-1,7.159520686E-2,-4.543852806E-2,2.878856659E-2
6.376095680E-1,-2.166438103E-2,-4.992508888E-2,1.413660049E-1
6.476497940E-1,1.682838798E-2,-5.057191849E-2,1.198005676E-2
6.576900210E-1,-2.789624035E-2,-7.406997681E-2,1.002721786E-1
6.677302490E-1,3.009538352E-2,-4.102468491E-2,-1.509284973E-2
6.777704750E-1,-2.690452337E-2,-4.863405228E-2,2.756786346E-2
6.878107020E-1,1.324312389E-2,-3.683483601E-2,9.658622742E-2
6.978509290E-1,6.128616631E-2,1.046657562E-3,9.370613098E-2
7.079216730E-1,-1.373274624E-2,-5.385863781E-2,5.982303619E-2
7.179619000E-1,-2.355921268E-2,-5.606222153E-2,6.426239014E-2
7.280021270E-1,1.863557100E-2,-6.082546711E-2,8.302879333E-2
7.380423540E-1,-3.206130862E-2,-6.088840961E-2,7.545566559E-2
7.480825810E-1,-3.682719171E-2,-7.228386402E-2,2.250099182E-2
7.581228080E-1,1.009777188E-2,-5.571830273E-2,1.010894775E-2
7.681630340E-1,-2.435296774E-4,-4.409623146E-2,2.403450012E-2
7.782032610E-1,1.744925976E-3,-3.478527069E-2,4.995155334E-2
7.882740050E-1,1.101908088E-2,-3.828406334E-3,6.151962280E-2
7.983142320E-1,3.400588036E-2,2.328157425E-4,5.144405365E-2
8.083544600E-1,3.094691038E-2,-2.964377403E-3,1.263237000E-2
8.183946860E-1,-9.835824370E-3,-2.993810177E-2,3.610706329E-2
8.284349130E-1,1.375536621E-2,-4.213666916E-2,4.288196564E-2
8.384751400E-1,6.029233336E-3,-4.232490063E-2,5.684185028E-2
8.485153660E-1,2.179287374E-2,-5.621218681E-2,2.780056000E-2
8.585861110E-1,3.053545952E-2,-2.531039715E-2,5.372238159E-2
8.686263380E-1,1.575469971E-2,-2.553343773E-2,6.289291382E-2
8.786665650E-1,1.313818991E-2,-1.149177551E-2,5.289840698E-2
8.887067920E-1,-2.992753685E-2,-2.836954594E-2,4.772949219E-2
8.987470190E-1,3.219872713E-3,-3.100442886E-2,4.492950439E-2
9.087872450E-1,-1.129689813E-2,-1.944911480E-2,5.886745453E-2
9.188274720E-1,1.464416087E-2,-1.528656483E-2,5.122089386E-2
9.288677000E-1,9.067252278E-3,-3.477168083E-2,3.164291382E-2
9.389384430E-1,-3.618150949E-3,-2.359032631E-2,5.509471893E-2
9.489786710E-1,2.001938224E-2,-1.450550556E-2,4.268550873E-2
9.590188970E-1,2.924987674E-2,-3.831636906E-2,2.797508240E-2
9.690591240E-1,4.730722308E-2,-3.775835037E-2,1.571083069E-2
9.790993510E-1,3.217297792E-2,-2.541971207E-2,-1.333522797E-2
9.891395770E-1,-1.670613885E-3,-4.341256618E-2,1.041698456E-2
9.991798050E-1,-1.637753844E-2,-1.370060444E-2,5.329608917E-2
1.009250549E0,-9.726718068E-3,-7.451772690E-4,6.983757019E-2
1.019290776E0,-5.358308554E-4,-3.366124630E-2,1.150541306E-1
1.029331003E0,1.887202263E-3,-1.725423336E-2,1.170406342E-1
1.039371230E0,2.086304128E-2,-1.123750210E-2,5.186653137E-2
1.049411456E0,1.033490896E-2,-5.943775177E-3,-3.497314453E-2
1.059451683E0,-2.240523696E-3,-5.069017410E-3,-4.034805298E-2
1.069491911E0,-2.437144518E-3,-1.983141899E-2,-7.242202759E-3
1.079532137E0,1.906906068E-2,-3.353869915E-2,4.473686218E-3
1.089602882E0,-2.092257142E-3,-6.267774105E-2,-2.909946442E-2
1.099643108E0,1.230300963E-2,-3.263545036E-2,-1.728630066E-2
1.109683335E0,1.720933616E-2,-1.435065269E-2,5.920314789E-2
1.119723562E0,4.116147757E-4,-1.717901230E-2,1.836376190E-1
1.129763788E0,9.761631489E-3,-1.904273033E-2,1.881504059E-1
1.139804016E0,1.513183117E-3,-6.211769581E-2,-2.050971985E-2
1.149844243E0,-1.218819618E-2,-6.907248497E-2,-1.385192871E-1
1.159884469E0,-2.316497266E-2,-8.162438869E-2,4.059123993E-2
1.169955214E0,-1.452119648E-2,-4.922795296E-2,-4.817295074E-2
1.179995441E0,1.596575975E-2,-3.707408905E-2,9.070777893E-2
1.190035667E0,1.336517930E-2,-6.312012672E-3,5.713272095E-2
1.200075894E0,3.199297190E-2,-1.007711887E-2,1.215686798E-1
1.210116122E0,-8.955761790E-3,-1.820564270E-3,1.066627502E-1
1.220156348E0,1.352170706E-1,1.025302410E-1,6.232261658E-2
1.230196575E0,-4.756559432E-2,5.054378510E-2,9.968662262E-2
1.240236801E0,-4.623545706E-2,2.296435833E-2,-6.163787842E-2
1.250307546E0,-6.905019283E-3,2.289557457E-2,4.653930664E-3
1.260347773E0,4.168825597E-2,5.605828762E-2,-1.970195770E-2
1.270387999E0,-2.916634083E-2,1.338279247E-2,-5.263328552E-3
1.280428227E0,-3.551974893E-3,-2.963781357E-3,5.740737915E-2
1.290468454E0,-2.373546362E-3,-1.090347767E-2,7.715129852E-2
1.300508680E0,-1.091697812E-2,-2.873504162E-2,3.938961029E-2
1.310548907E0,-4.787132144E-3,-3.484678268E-2,-2.713298798E-2
1.320589134E0,-3.416733444E-2,-4.503262043E-2,-6.960391998E-2
1.330629361E0,-8.609160781E-3,-3.894376755E-2,-7.349205017E-2
1.340669588E0,2.779528499E-3,-3.480160236E-2,-3.147220612E-2
1.350740332E0,2.941152453E-2,-1.571202278E-2,4.691886902E-2
1.360780559E0,-3.110019863E-2,-1.341843605E-2,9.696674347E-2
1.370820786E0,-3.635609150E-2,-1.833939552E-2,1.183052063E-1
1.380861012E0,-1.425074041E-2,-3.037583828E-2,4.591941833E-2
1.390901239E0,-1.025858521E-2,-5.261230469E-2,4.968261719E-2
1.400941467E0,-1.187720895E-2,-7.512903214E-2,1.176767349E-1
1.410981693E0,-1.194617152E-2,-1.021044254E-1,9.675884247E-2
1.421021920E0,-3.835792840E-2,-1.042301655E-1,8.578300476E-3
1.431092665E0,1.865106821E-2,-9.543442726E-2,-4.864311218E-2
1.441132891E0,1.243658364E-2,-7.245969772E-2,-2.686023712E-2
1.451173118E0,1.902863383E-2,-4.098486900E-2,5.020618439E-2
1.461213345E0,3.702419996E-2,-3.032565117E-2,6.273365021E-2
1.471253572E0,4.736369848E-2,-2.813696861E-3,2.259540558E-2
1.481293799E0,7.464528829E-2,-5.724191666E-3,-1.503562927E-2
1.491334026E0,5.455605686E-2,-9.822368622E-3,-4.049682617E-2
1.501374252E0,5.402477086E-2,4.342198372E-3,-2.261734009E-2
1.511444997E0,3.153231740E-2,3.402888775E-2,7.205581665E-2
1.521485223E0,-1.677839458E-2,2.935707569E-2,9.277057648E-2
1.531525450E0,-7.150992751E-3,4.424142838E-2,1.301288605E-2
1.541565678E0,4.372000694E-4,1.705265045E-2,-2.825641632E-2
1.551605904E0,-2.569790184E-2,2.358245850E-2,-9.629249573E-3
1.561646131E0,-1.140762866E-2,1.419341564E-2,1.961708069E-3
1.571686358E0,-2.295772731E-2,-2.240061760E-3,1.630783081E-3
1.581757102E0,-7.628902793E-3,-2.337503433E-2,-1.062965393E-2
1.591797329E0,2.642691135E-3,-3.298318386E-2,-1.337528229E-2
1.601837556E0,1.480875909E-2,-2.633893490E-2,2.954483032E-3
1.611877783E0,9.727835655E-3,-1.799345016E-2,2.395820618E-2
1.621918010E0,3.497155011E-2,-2.943527699E-2,4.485130310E-2
1.631958237E0,-1.460745931E-3,-1.305377483E-2,2.730464935E-2
1.641998463E0,-1.548886299E-3,-2.095174789E-2,2.169036865E-2
1.652069208E0,-3.689125180E-2,-3.572773933E-2,8.969306946E-3
1.662109434E0,-2.928376198E-2,-5.467605591E-2,2.988052368E-2
1.672149661E0,-4.537387192E-2,-6.809628010E-2,1.502609253E-2
1.682189889E0,-1.899185777E-2,-7.394325733E-2,2.178478241E-2
1.692230115E0,-1.667489111E-2,-8.372151852E-2,1.434230804E-2
1.702270342E0,-1.246182621E-2,-7.027947903E-2,1.874446869E-2
1.712310569E0,-1.783171296E-2,-7.629954815E-2,4.225826263E-2
1.722381313E0,-1.829048991E-2,-3.832614422E-2,6.551647186E-2
1.732421540E0,-2.539794147E-2,-4.839181900E-2,5.764579773E-2
1.742461767E0,-5.972951651E-3,-5.152738094E-2,4.016590118E-2
1.752501994E0,1.387000084E-3,-1.941859722E-2,3.933048248E-2
1.762542221E0,-5.967676640E-3,-1.623189449E-2,4.085159302E-2
1.772582448E0,5.408570170E-3,-2.514815331E-2,5.192279816E-2
1.782622674E0,1.908048987E-2,-1.249444485E-2,3.427219391E-2
1.792693419E0,2.084103227E-2,-2.365696430E-2,5.735397339E-2
1.802733645E0,2.005885541E-2,-2.046322823E-2,3.734302521E-2
1.812773872E0,4.888907075E-3,-3.169023991E-2,3.169155121E-2
1.822814100E0,1.810073853E-3,1.673161983E-2,1.643657684E-2
1.832854326E0,1.313412189E-2,1.976621151E-2,-1.187324524E-3
1.842894553E0,2.194084227E-2,8.956670761E-3,1.241779327E-2
1.852934780E0,1.159578562E-2,1.276183128E-2,3.565597534E-2
1.863005524E0,6.122022867E-3,2.374041080E-2,4.693126678E-2
1.873045751E0,7.348209620E-3,4.368066788E-2,2.216815948E-2
1.883085978E0,4.614761472E-2,4.188084602E-2,5.242347717E-2
1.893126205E0,1.894187927E-2,2.858340740E-2,8.998680115E-2
1.903166432E0,1.848992705E-2,2.235186100E-2,7.966327667E-2
1.913206659E0,-7.928311825E-3,1.067972183E-2,6.204509735E-2
1.923246885E0,-2.302759886E-2,2.209305763E-2,-1.321315765E-2
1.933317630E0,-1.475200057E-2,2.121317387E-2,2.432823181E-3
1.943357856E0,-1.388508081E-2,2.203464508E-3,4.461669922E-2
1.953398083E0,-7.953047752E-3,-1.415300369E-2,6.292438507E-2
1.963438311E0,-3.707766533E-3,-2.096295357E-3,1.176261902E-2
1.973478537E0,8.399456739E-3,-9.584426880E-5,-3.468227386E-2
1.983518764E0,1.603317261E-2,-6.159532070E-2,7.705688477E-3
1.993558991E0,3.277838230E-2,-6.544637680E-2,1.171627045E-1
2.003629735E0,2.738717198E-2,-6.605195999E-2,-5.453109741E-3
2.013669962E0,1.187857985E-2,-8.294117451E-2,-5.854606628E-2
2.023710189E0,2.645057440E-2,-7.562613487E-2,2.965164185E-2
2.033750416E0,9.790182114E-3,-8.811211586E-2,-2.064323425E-2
2.043790643E0,-2.039772272E-2,-6.068491936E-2,-3.754615784E-2
2.053830870E0,-2.618756890E-2,-4.796075821E-2,-4.731178284E-2
2.063871096E0,-5.645433068E-2,-2.600646019E-2,-2.356243134E-2
2.073941841E0,-1.486545801E-2,-1.917505264E-2,5.271053314E-2
2.083982067E0,-9.287506342E-3,-1.759433746E-2,1.217098236E-1
2.094022294E0,-1.656743884E-2,-1.471471786E-2,8.750534058E-2
2.104062522E0,2.106413245E-2,-2.280616760E-2,4.101943970E-2
2.114102748E0,-6.134033203E-3,-1.054430008E-2,7.089042664E-2
2.124142975E0,-9.030997753E-4,-1.979470253E-2,6.242942810E-2
2.134183202E0,-1.227927208E-2,-1.481032372E-2,2.521800995E-2
2.144253946E0,-1.586726308E-2,-1.190090179E-2,2.640438080E-2
2.154294173E0,-1.440063119E-2,-2.121734619E-2,2.515316010E-2
2.164334399E0,8.747220039E-3,-3.734421730E-2,-1.192188263E-2
2.174374627E0,-1.339781284E-2,1.299071312E-2,1.089038849E-1
2.184414854E0,2.158504725E-2,2.049398422E-2,-1.682281494E-2
2.194455080E0,1.129904389E-2,2.748560905E-2,1.015558243E-1
2.204495307E0,2.070498466E-2,1.356148720E-2,-9.748458862E-3
2.214535534E0,1.761841774E-2,2.989411354E-2,8.464241028E-2
2.224606278E0,-2.620428801E-2,4.380178452E-2,1.857757568E-3
2.234646505E0,2.702364326E-2,3.622364998E-2,4.549026489E-4
2.244686733E0,-3.012388945E-3,5.184102058E-2,9.706783295E-2
2.254726959E0,3.886181116E-2,3.036808968E-2,-7.156372070E-3
2.264767186E0,5.246460438E-3,3.025555611E-2,7.057762146E-2
2.274807413E0,7.145315409E-3,3.013849258E-2,1.004152298E-1
2.284847639E0,1.251825690E-2,6.267070770E-3,4.406261444E-2
2.294887867E0,1.925969124E-2,-5.602836609E-3,-3.386306763E-2
2.304958610E0,1.401376724E-2,-5.664682388E-2,-1.088714600E-2
2.314998838E0,-1.353588700E-2,-3.788328171E-2,5.052566528E-3
2.325039065E0,2.883583307E-3,-1.913762093E-2,6.656646729E-3
2.335079291E0,9.803563356E-3,-2.189540863E-2,6.813526154E-2
2.345119518E0,-2.920866013E-3,-1.537847519E-2,6.010150909E-2
2.355159745E0,2.386832237E-2,-3.159332275E-2,2.302932739E-2
2.365199972E0,5.495250225E-4,1.471519470E-3,2.404499054E-2
2.375240199E0,1.100853086E-2,-1.068425179E-2,-1.078033447E-2
2.385310944E0,2.028453350E-2,-7.598638535E-3,1.689052582E-2
2.395351170E0,-5.445480347E-3,-1.333403587E-2,4.477214813E-2
2.405391397E0,9.283214808E-3,-9.002685547E-3,5.839920044E-2
2.415431624E0,-5.435377359E-3,-4.292011261E-2,5.526065826E-2
2.425471850E0,-3.701907396E-2,-5.806684494E-3,-5.523681641E-3
2.435512078E0,-2.054858208E-2,-3.392958641E-2,-1.855087280E-2
2.445552305E0,-3.024604917E-2,-4.034757614E-2,-5.196571350E-3
2.455592531E0,-4.700452089E-3,-7.670068741E-2,1.560020447E-2
2.465663276E0,1.784932613E-2,-6.512784958E-2,3.639030457E-2
2.475703502E0,-4.339128733E-3,-6.247806549E-2,9.484291077E-3
2.485743729E0,4.432499409E-4,-2.905082703E-2,-1.268577576E-2
2.495783956E0,-1.617759466E-3,-1.465511322E-2,-6.077766418E-3
2.505824183E0,1.738098264E-2,2.141761780E-2,2.688694000E-2
2.515864410E0,2.173495293E-2,5.413293839E-3,4.801750183E-2
2.525904637E0,-2.160161734E-3,-2.710700035E-2,7.162761688E-2
2.535944863E0,1.689985394E-2,-3.368139267E-2,4.965591431E-2
2.545985091E0,-7.049441338E-3,-5.223083496E-2,3.966617584E-2
2.556055835E0,2.608695626E-2,-1.883482933E-2,7.943153381E-3
2.566096061E0,1.660531759E-2,-9.707450867E-3,9.683609009E-3
2.576136289E0,-9.343653917E-3,-1.737833023E-2,2.579784393E-2
2.586176516E0,1.302790642E-2,-5.066061020E-2,1.577568054E-2
2.596216742E0,-2.161392570E-2,-6.007671356E-2,4.646301270E-2
2.606256969E0,-2.276799083E-2,-7.414937019E-2,7.000637054E-2
2.616297197E0,-2.897110581E-2,-1.951384544E-2,3.830051422E-2
2.626367940E0,-5.026459694E-3,3.958535194E-2,-2.464580536E-2
2.636408167E0,7.764518261E-3,8.021092415E-2,-1.888275146E-3
2.646448394E0,2.428451180E-2,8.615946770E-2,6.363296509E-2
2.656488621E0,1.971322298E-2,8.217167854E-2,1.386623383E-1
2.666528848E0,-1.986575127E-2,1.899504662E-2,5.169105530E-2
2.676569074E0,-1.647838950E-2,1.755976677E-2,-3.780174255E-2
2.686609302E0,-1.048296690E-2,2.054786682E-2,-5.315303802E-2
2.696680046E0,-5.793333054E-3,-7.177114487E-3,6.332874298E-2
2.706720272E0,2.804464102E-2,-3.942489624E-2,1.583518982E-1
2.716760500E0,3.007715940E-2,-4.730248451E-2,-3.863143921E-2
2.726800727E0,1.803934574E-4,-4.766082764E-2,-1.523723602E-1
2.736840953E0,1.792910695E-2,-4.239845276E-2,9.424209595E-3
2.746881180E0,-9.377926588E-3,-6.183767319E-2,5.434608459E-2
2.756921408E0,7.943004370E-3,-4.869651794E-2,-7.277202606E-2
2.766992151E0,-2.112638950E-2,-2.819871902E-2,-1.184730530E-1
2.777032378E0,-2.286577225E-2,-5.026292801E-2,6.107044220E-2
2.787072605E0,2.797663212E-3,-3.362584114E-2,1.090917587E-1
2.797112832E0,2.130717039E-2,-2.217221260E-2,5.885696411E-2
2.807153059E0,3.571882844E-2,3.351950645E-2,5.372047424E-2
2.817193285E0,6.943944097E-2,2.190637589E-2,8.673095703E-2
2.827233513E0,4.257768393E-2,1.468896866E-3,3.143310547E-2
2.837273740E0,-3.300446272E-2,1.623630524E-4,9.722709656E-3
2.847344483E0,-3.005123138E-2,9.727478027E-5,6.015586853E-2
2.857384711E0,-5.605152249E-2,6.976127625E-4,9.640216827E-2
2.867424938E0,-1.213353276E-1,-1.094095707E-1,8.607482910E-2
2.877465164E0,5.835470557E-2,-2.135424614E-1,-4.387855530E-3
2.887505391E0,8.405083418E-2,-8.125209808E-2,-1.058673859E-2
2.897545619E0,1.182608604E-1,1.095089912E-1,6.137561798E-2
2.907585845E0,8.278313279E-2,1.938505173E-1,4.445648193E-2
2.917656589E0,-3.081139922E-2,9.743261337E-2,3.922653198E-2
2.927696816E0,-3.774213791E-2,1.309573650E-1,7.602596283E-2
2.937737043E0,-4.856231809E-2,1.246581078E-1,-2.096557617E-2
2.947777270E0,-8.345851302E-2,1.470553875E-1,7.062911987E-2
2.957817496E0,-2.546164393E-1,1.384375095E-1,1.116809845E-1
2.967857724E0,5.043175817E-2,-5.449151993E-2,7.513046265E-2
2.977928467E0,1.966616511E-1,-2.048468590E-1,1.055583954E-1
2.987968694E0,2.095672488E-2,-2.445042133E-1,9.975624084E-2
2.998008922E0,-3.419008851E-2,-2.139654160E-1,-7.630729675E-2
3.008049148E0,-4.862704873E-2,-5.223989487E-2,-1.999464035E-1
3.018089375E0,2.851834893E-2,5.879783630E-2,-1.652317047E-1
3.028129602E0,7.280731201E-2,6.243562698E-2,-1.266002655E-2
3.038169829E0,3.990229964E-2,-1.950263977E-3,2.762413025E-2
3.048240573E0,1.796072721E-2,-4.906821251E-2,1.293373108E-2
3.058280800E0,1.306989789E-2,-8.667063713E-2,9.868335724E-2
3.068321027E0,4.067635536E-2,-1.854202747E-1,5.835628510E-2
3.078361254E0,3.727370501E-2,-2.117311954E-1,5.905246735E-2
3.088401481E0,1.137185097E-2,-8.880996704E-2,8.780288696E-2
3.098441707E0,-2.848929167E-2,8.991003036E-3,3.257274628E-2
3.108512452E0,-3.504753113E-2,8.425498009E-2,-5.885601044E-2
3.118552678E0,2.627959847E-2,1.920819283E-1,-1.721801758E-1
3.128592905E0,-8.015123010E-2,2.085578442E-1,4.226398468E-2
3.138633133E0,-1.843595505E-2,9.991669655E-2,4.549121857E-2
3.148673359E0,-1.407214999E-2,2.631187439E-3,2.278137207E-2
3.158713586E0,3.679472208E-2,-9.712529182E-2,-7.889747620E-2
3.168753813E0,1.667950451E-1,-1.927685738E-2,2.289705276E-1
3.178794040E0,1.019452810E-1,-2.962851524E-2,8.692359924E-2
3.188864784E0,-7.129248977E-2,-6.383848190E-2,-1.104106903E-1
3.198905011E0,-2.630028129E-2,-7.555818558E-2,-9.733486176E-2
3.208945238E0,3.301620483E-2,-7.726311684E-2,1.502599716E-1
3.218985465E0,-2.362430096E-3,-4.723596573E-2,-8.339214325E-2
3.229025692E0,7.060080767E-3,-3.865313530E-2,5.896472931E-2
3.239065918E0,-6.318926811E-3,-3.401327133E-2,3.642749786E-2
3.249106146E0,3.766682744E-2,-2.960777283E-2,6.170463562E-2
3.259176889E0,5.945345759E-2,-3.076720238E-2,-5.214214325E-2
3.269217116E0,3.690728545E-2,-6.580352783E-5,-1.318454742E-2
3.279257344E0,4.584789276E-4,-1.575493813E-2,-3.911209106E-2
3.289297570E0,3.722405434E-2,2.719998360E-2,-2.234935760E-2
3.299337797E0,-7.146817446E-2,7.632970810E-3,-2.000331879E-2
3.309378024E0,4.106491804E-2,-7.842588425E-2,8.538150787E-2
3.319448768E0,9.192180634E-2,-1.227753162E-1,8.801746368E-2
3.329488995E0,2.103939652E-2,-9.317207336E-2,-5.533027649E-2
3.339529222E0,-6.562560797E-3,-6.320500374E-2,-2.151393890E-2
3.349569449E0,4.140797257E-2,-3.829097748E-2,5.993366241E-2
3.359609676E0,6.601548195E-2,5.506277084E-3,8.866119385E-2
3.369649903E0,-2.383008599E-2,2.760386467E-2,-9.080600739E-2
3.379690129E0,-8.470374346E-2,8.485150337E-2,-1.602315903E-1
3.389760874E0,-3.685221076E-2,7.565641403E-2,-2.352905273E-2
3.399801100E0,3.823146224E-2,3.242850304E-2,2.622127533E-1
3.409841327E0,5.544590950E-2,1.623392105E-3,1.314773560E-1
3.419881555E0,5.773863196E-2,2.148485184E-2,-1.675949097E-1
3.429921781E0,2.392330766E-2,1.071047783E-2,-5.951690674E-2
3.439962008E0,1.255959272E-2,-1.971936226E-2,1.162023544E-1
3.450032753E0,2.533164620E-2,-6.146931648E-2,4.552268982E-2
3.460072979E0,1.857575774E-2,-6.109189987E-2,-5.587673187E-2
3.470113206E0,4.447039962E-2,-5.576586723E-2,1.032447815E-2
3.480153433E0,-1.334369183E-3,-1.986145973E-2,7.158374786E-2
3.490193660E0,-3.724387288E-2,5.135774612E-3,9.655284882E-2
3.500233887E0,-2.241989970E-2,3.775668144E-2,6.123447418E-2
3.510304631E0,-4.977965355E-2,6.256961823E-2,-4.365444183E-2
3.520344858E0,1.966324449E-2,8.828067780E-2,5.192756653E-2
3.530385085E0,2.832296491E-2,6.309103966E-2,1.047687531E-1
3.540425311E0,2.596437931E-3,3.089594841E-2,8.423805237E-2
3.550465538E0,-1.273006201E-3,-5.944252014E-3,4.234409332E-2
3.560505766E0,-2.288371325E-2,-1.260709763E-2,-3.806495667E-2
3.570576509E0,-7.651597261E-3,-4.188847542E-2,-4.704380035E-2
3.580616737E0,1.462057233E-2,-1.529383659E-2,8.013725281E-3
3.590656964E0,3.475514054E-2,-1.766252518E-2,7.019710541E-2
3.600697190E0,2.087485790E-2,-2.262926102E-2,9.171581268E-2
3.610737417E0,1.585686207E-2,-6.697654724E-3,7.242679596E-2
3.620777644E0,8.314996958E-3,7.956027985E-3,1.683616638E-2
3.630817871E0,-3.605997562E-2,2.123761177E-2,3.022003174E-2
3.640888615E0,3.911107779E-3,3.088235855E-2,5.989551544E-2
3.650928842E0,4.545921087E-2,-3.379821777E-3,9.168338776E-2
3.660969069E0,3.217235208E-2,-9.439706802E-3,-3.707885742E-2
3.671009296E0,3.713402152E-2,-2.109599113E-2,-4.880905151E-2
3.681049522E0,3.288033605E-2,-3.016710281E-2,5.206871033E-2
3.691089749E0,3.404292464E-2,-5.691051483E-3,7.877254486E-2
3.701129977E0,9.255468845E-3,6.838083267E-3,-3.574752808E-2
3.711200720E0,-2.691078186E-2,3.619980812E-2,-2.076721191E-1
3.721240948E0,2.290171385E-2,3.274822235E-2,3.240585327E-2
3.731281175E0,3.616875410E-2,2.401375771E-2,1.316308975E-1
3.741321401E0,-1.088467240E-2,1.782536507E-2,3.694820404E-2
3.751361628E0,-8.969604969E-4,8.575487137E-2,4.459285736E-2
3.761401855E0,3.676900268E-2,3.440403938E-2,1.042919159E-1
3.771472599E0,2.423724532E-2,2.344346046E-2,1.112422943E-1
3.781512826E0,3.852057457E-2,-4.035472870E-3,3.449821472E-2
3.791553053E0,2.053284645E-2,1.841020584E-2,-3.030681610E-2
3.801593280E0,1.281803846E-2,9.861230850E-3,1.270580292E-2
3.811633507E0,-3.786268830E-2,2.762508392E-2,2.460479736E-2
3.821673733E0,-3.381684422E-2,2.422332764E-3,5.406379700E-3
